"","borocd","report_month","n_reports_311","n_repairs_dot","total_population","median_age","median_household_income","pct_renters","rental_vacancy_rate","pct_with_college_degree","pct_foreign_born","road_miles"
"351",203,2024-02-29 19:00:00,24,11,87924,34.0999984741211,33688,92.5999984741211,1.5,14.3999996185303,27.2999992370605,41.2144574370745
"352",203,2024-03-31 20:00:00,13,6,87924,34.0999984741211,33688,92.5999984741211,1.5,14.3999996185303,27.2999992370605,41.2144574370745
"353",203,2024-04-30 20:00:00,10,7,87924,34.0999984741211,33688,92.5999984741211,1.5,14.3999996185303,27.2999992370605,41.2144574370745
"354",203,2024-05-31 20:00:00,11,6,87924,34.0999984741211,33688,92.5999984741211,1.5,14.3999996185303,27.2999992370605,41.2144574370745
"355",203,2024-06-30 20:00:00,11,5,87924,34.0999984741211,33688,92.5999984741211,1.5,14.3999996185303,27.2999992370605,41.2144574370745
"356",203,2024-07-31 20:00:00,5,3,87924,34.0999984741211,33688,92.5999984741211,1.5,14.3999996185303,27.2999992370605,41.2144574370745
"357",203,2024-08-31 20:00:00,9,4,87924,34.0999984741211,33688,92.5999984741211,1.5,14.3999996185303,27.2999992370605,41.2144574370745
"358",203,2024-09-30 20:00:00,3,1,87924,34.0999984741211,33688,92.5999984741211,1.5,14.3999996185303,27.2999992370605,41.2144574370745
"359",203,2024-10-31 20:00:00,5,4,87924,34.0999984741211,33688,92.5999984741211,1.5,14.3999996185303,27.2999992370605,41.2144574370745
"360",203,2024-11-30 19:00:00,28,10,87924,34.0999984741211,33688,92.5999984741211,1.5,14.3999996185303,27.2999992370605,41.2144574370745
"361",204,2022-12-31 19:00:00,35,14,149631,34.5,42143,92.3000030517578,1.20000004768372,17.1000003814697,37.5,70.2131736440611
"362",204,2023-01-31 19:00:00,29,9,149631,34.5,42143,92.3000030517578,1.20000004768372,17.1000003814697,37.5,70.2131736440611
"363",204,2023-02-28 19:00:00,76,31,149631,34.5,42143,92.3000030517578,1.20000004768372,17.1000003814697,37.5,70.2131736440611
"364",204,2023-03-31 20:00:00,16,7,149631,34.5,42143,92.3000030517578,1.20000004768372,17.1000003814697,37.5,70.2131736440611
"365",204,2023-04-30 20:00:00,10,6,149631,34.5,42143,92.3000030517578,1.20000004768372,17.1000003814697,37.5,70.2131736440611
"366",204,2023-05-31 20:00:00,36,20,149631,34.5,42143,92.3000030517578,1.20000004768372,17.1000003814697,37.5,70.2131736440611
"367",204,2023-06-30 20:00:00,12,7,149631,34.5,42143,92.3000030517578,1.20000004768372,17.1000003814697,37.5,70.2131736440611
"368",204,2023-07-31 20:00:00,13,6,149631,34.5,42143,92.3000030517578,1.20000004768372,17.1000003814697,37.5,70.2131736440611
"369",204,2023-08-31 20:00:00,18,2,149631,34.5,42143,92.3000030517578,1.20000004768372,17.1000003814697,37.5,70.2131736440611
"370",204,2023-09-30 20:00:00,14,4,149631,34.5,42143,92.3000030517578,1.20000004768372,17.1000003814697,37.5,70.2131736440611
"371",204,2023-10-31 20:00:00,18,7,149631,34.5,42143,92.3000030517578,1.20000004768372,17.1000003814697,37.5,70.2131736440611
"372",204,2023-11-30 19:00:00,15,5,149631,34.5,42143,92.3000030517578,1.20000004768372,17.1000003814697,37.5,70.2131736440611
"373",204,2023-12-31 19:00:00,43,17,149631,34.5,42143,92.3000030517578,1.20000004768372,17.1000003814697,37.5,70.2131736440611
"374",204,2024-01-31 19:00:00,25,12,149631,34.5,42143,92.3000030517578,1.20000004768372,17.1000003814697,37.5,70.2131736440611
"375",204,2024-02-29 19:00:00,17,7,149631,34.5,42143,92.3000030517578,1.20000004768372,17.1000003814697,37.5,70.2131736440611
"376",204,2024-03-31 20:00:00,27,6,149631,34.5,42143,92.3000030517578,1.20000004768372,17.1000003814697,37.5,70.2131736440611
"377",204,2024-04-30 20:00:00,13,5,149631,34.5,42143,92.3000030517578,1.20000004768372,17.1000003814697,37.5,70.2131736440611
"378",204,2024-05-31 20:00:00,29,6,149631,34.5,42143,92.3000030517578,1.20000004768372,17.1000003814697,37.5,70.2131736440611
"379",204,2024-06-30 20:00:00,31,13,149631,34.5,42143,92.3000030517578,1.20000004768372,17.1000003814697,37.5,70.2131736440611
"380",204,2024-07-31 20:00:00,27,6,149631,34.5,42143,92.3000030517578,1.20000004768372,17.1000003814697,37.5,70.2131736440611
"381",204,2024-08-31 20:00:00,40,15,149631,34.5,42143,92.3000030517578,1.20000004768372,17.1000003814697,37.5,70.2131736440611
"382",204,2024-09-30 20:00:00,20,7,149631,34.5,42143,92.3000030517578,1.20000004768372,17.1000003814697,37.5,70.2131736440611
"383",204,2024-10-31 20:00:00,42,25,149631,34.5,42143,92.3000030517578,1.20000004768372,17.1000003814697,37.5,70.2131736440611
"384",204,2024-11-30 19:00:00,42,15,149631,34.5,42143,92.3000030517578,1.20000004768372,17.1000003814697,37.5,70.2131736440611
"385",205,2022-12-31 19:00:00,15,6,133897,33.5,39638,95.6999969482422,1.20000004768372,14.1999998092651,44.9000015258789,46.0911808154861
"386",205,2023-01-31 19:00:00,17,7,133897,33.5,39638,95.6999969482422,1.20000004768372,14.1999998092651,44.9000015258789,46.0911808154861
"387",205,2023-02-28 19:00:00,31,8,133897,33.5,39638,95.6999969482422,1.20000004768372,14.1999998092651,44.9000015258789,46.0911808154861
"388",205,2023-03-31 20:00:00,6,7,133897,33.5,39638,95.6999969482422,1.20000004768372,14.1999998092651,44.9000015258789,46.0911808154861
"389",205,2023-04-30 20:00:00,22,11,133897,33.5,39638,95.6999969482422,1.20000004768372,14.1999998092651,44.9000015258789,46.0911808154861
"390",205,2023-05-31 20:00:00,43,22,133897,33.5,39638,95.6999969482422,1.20000004768372,14.1999998092651,44.9000015258789,46.0911808154861
"391",205,2023-06-30 20:00:00,12,3,133897,33.5,39638,95.6999969482422,1.20000004768372,14.1999998092651,44.9000015258789,46.0911808154861
"392",205,2023-07-31 20:00:00,11,2,133897,33.5,39638,95.6999969482422,1.20000004768372,14.1999998092651,44.9000015258789,46.0911808154861
"393",205,2023-08-31 20:00:00,16,6,133897,33.5,39638,95.6999969482422,1.20000004768372,14.1999998092651,44.9000015258789,46.0911808154861
"394",205,2023-09-30 20:00:00,3,1,133897,33.5,39638,95.6999969482422,1.20000004768372,14.1999998092651,44.9000015258789,46.0911808154861
"395",205,2023-10-31 20:00:00,4,3,133897,33.5,39638,95.6999969482422,1.20000004768372,14.1999998092651,44.9000015258789,46.0911808154861
"396",205,2023-11-30 19:00:00,29,14,133897,33.5,39638,95.6999969482422,1.20000004768372,14.1999998092651,44.9000015258789,46.0911808154861
"397",205,2023-12-31 19:00:00,18,10,133897,33.5,39638,95.6999969482422,1.20000004768372,14.1999998092651,44.9000015258789,46.0911808154861
"398",205,2024-01-31 19:00:00,9,6,133897,33.5,39638,95.6999969482422,1.20000004768372,14.1999998092651,44.9000015258789,46.0911808154861
"399",205,2024-02-29 19:00:00,18,13,133897,33.5,39638,95.6999969482422,1.20000004768372,14.1999998092651,44.9000015258789,46.0911808154861
"400",205,2024-03-31 20:00:00,15,12,133897,33.5,39638,95.6999969482422,1.20000004768372,14.1999998092651,44.9000015258789,46.0911808154861
"401",205,2024-04-30 20:00:00,14,7,133897,33.5,39638,95.6999969482422,1.20000004768372,14.1999998092651,44.9000015258789,46.0911808154861
"402",205,2024-05-31 20:00:00,21,7,133897,33.5,39638,95.6999969482422,1.20000004768372,14.1999998092651,44.9000015258789,46.0911808154861
"403",205,2024-06-30 20:00:00,6,2,133897,33.5,39638,95.6999969482422,1.20000004768372,14.1999998092651,44.9000015258789,46.0911808154861
"404",205,2024-07-31 20:00:00,16,6,133897,33.5,39638,95.6999969482422,1.20000004768372,14.1999998092651,44.9000015258789,46.0911808154861
"405",205,2024-08-31 20:00:00,12,5,133897,33.5,39638,95.6999969482422,1.20000004768372,14.1999998092651,44.9000015258789,46.0911808154861
"406",205,2024-09-30 20:00:00,4,3,133897,33.5,39638,95.6999969482422,1.20000004768372,14.1999998092651,44.9000015258789,46.0911808154861
"407",205,2024-10-31 20:00:00,15,7,133897,33.5,39638,95.6999969482422,1.20000004768372,14.1999998092651,44.9000015258789,46.0911808154861
"408",205,2024-11-30 19:00:00,6,6,133897,33.5,39638,95.6999969482422,1.20000004768372,14.1999998092651,44.9000015258789,46.0911808154861
"409",206,2022-12-31 19:00:00,24,7,87093,30.5,33090,94,2.79999995231628,14.1000003814697,31.8999996185303,48.1497830125051
"410",206,2023-01-31 19:00:00,19,11,87093,30.5,33090,94,2.79999995231628,14.1000003814697,31.8999996185303,48.1497830125051
"411",206,2023-02-28 19:00:00,15,7,87093,30.5,33090,94,2.79999995231628,14.1000003814697,31.8999996185303,48.1497830125051
"412",206,2023-03-31 20:00:00,6,2,87093,30.5,33090,94,2.79999995231628,14.1000003814697,31.8999996185303,48.1497830125051
"413",206,2023-04-30 20:00:00,12,6,87093,30.5,33090,94,2.79999995231628,14.1000003814697,31.8999996185303,48.1497830125051
"414",206,2023-05-31 20:00:00,43,11,87093,30.5,33090,94,2.79999995231628,14.1000003814697,31.8999996185303,48.1497830125051
"415",206,2023-06-30 20:00:00,15,6,87093,30.5,33090,94,2.79999995231628,14.1000003814697,31.8999996185303,48.1497830125051
"416",206,2023-07-31 20:00:00,12,7,87093,30.5,33090,94,2.79999995231628,14.1000003814697,31.8999996185303,48.1497830125051
"417",206,2023-08-31 20:00:00,15,6,87093,30.5,33090,94,2.79999995231628,14.1000003814697,31.8999996185303,48.1497830125051
"418",206,2023-09-30 20:00:00,6,4,87093,30.5,33090,94,2.79999995231628,14.1000003814697,31.8999996185303,48.1497830125051
"419",206,2023-10-31 20:00:00,12,4,87093,30.5,33090,94,2.79999995231628,14.1000003814697,31.8999996185303,48.1497830125051
"420",206,2023-11-30 19:00:00,33,13,87093,30.5,33090,94,2.79999995231628,14.1000003814697,31.8999996185303,48.1497830125051
"421",206,2023-12-31 19:00:00,28,9,87093,30.5,33090,94,2.79999995231628,14.1000003814697,31.8999996185303,48.1497830125051
"422",206,2024-01-31 19:00:00,19,8,87093,30.5,33090,94,2.79999995231628,14.1000003814697,31.8999996185303,48.1497830125051
"423",206,2024-02-29 19:00:00,23,5,87093,30.5,33090,94,2.79999995231628,14.1000003814697,31.8999996185303,48.1497830125051
"424",206,2024-03-31 20:00:00,18,5,87093,30.5,33090,94,2.79999995231628,14.1000003814697,31.8999996185303,48.1497830125051
"425",206,2024-04-30 20:00:00,11,3,87093,30.5,33090,94,2.79999995231628,14.1000003814697,31.8999996185303,48.1497830125051
"426",206,2024-05-31 20:00:00,26,16,87093,30.5,33090,94,2.79999995231628,14.1000003814697,31.8999996185303,48.1497830125051
"427",206,2024-06-30 20:00:00,9,3,87093,30.5,33090,94,2.79999995231628,14.1000003814697,31.8999996185303,48.1497830125051
"428",206,2024-07-31 20:00:00,14,4,87093,30.5,33090,94,2.79999995231628,14.1000003814697,31.8999996185303,48.1497830125051
"429",206,2024-08-31 20:00:00,11,3,87093,30.5,33090,94,2.79999995231628,14.1000003814697,31.8999996185303,48.1497830125051
"430",206,2024-09-30 20:00:00,3,3,87093,30.5,33090,94,2.79999995231628,14.1000003814697,31.8999996185303,48.1497830125051
"431",206,2024-10-31 20:00:00,8,4,87093,30.5,33090,94,2.79999995231628,14.1000003814697,31.8999996185303,48.1497830125051
"432",206,2024-11-30 19:00:00,25,13,87093,30.5,33090,94,2.79999995231628,14.1000003814697,31.8999996185303,48.1497830125051
"433",207,2022-12-31 19:00:00,38,17,136125,35.2000007629395,46185,92.6999969482422,2.79999995231628,18.7999992370605,44,52.4487058039013
"434",207,2023-01-31 19:00:00,31,11,136125,35.2000007629395,46185,92.6999969482422,2.79999995231628,18.7999992370605,44,52.4487058039013
"435",207,2023-02-28 19:00:00,34,12,136125,35.2000007629395,46185,92.6999969482422,2.79999995231628,18.7999992370605,44,52.4487058039013
"436",207,2023-03-31 20:00:00,34,11,136125,35.2000007629395,46185,92.6999969482422,2.79999995231628,18.7999992370605,44,52.4487058039013
"437",207,2023-04-30 20:00:00,11,6,136125,35.2000007629395,46185,92.6999969482422,2.79999995231628,18.7999992370605,44,52.4487058039013
"438",207,2023-05-31 20:00:00,51,25,136125,35.2000007629395,46185,92.6999969482422,2.79999995231628,18.7999992370605,44,52.4487058039013
"439",207,2023-06-30 20:00:00,10,7,136125,35.2000007629395,46185,92.6999969482422,2.79999995231628,18.7999992370605,44,52.4487058039013
"440",207,2023-07-31 20:00:00,12,3,136125,35.2000007629395,46185,92.6999969482422,2.79999995231628,18.7999992370605,44,52.4487058039013
"441",207,2023-08-31 20:00:00,9,6,136125,35.2000007629395,46185,92.6999969482422,2.79999995231628,18.7999992370605,44,52.4487058039013
"442",207,2023-09-30 20:00:00,11,6,136125,35.2000007629395,46185,92.6999969482422,2.79999995231628,18.7999992370605,44,52.4487058039013
"443",207,2023-10-31 20:00:00,11,3,136125,35.2000007629395,46185,92.6999969482422,2.79999995231628,18.7999992370605,44,52.4487058039013
"444",207,2023-11-30 19:00:00,24,10,136125,35.2000007629395,46185,92.6999969482422,2.79999995231628,18.7999992370605,44,52.4487058039013
"445",207,2023-12-31 19:00:00,22,9,136125,35.2000007629395,46185,92.6999969482422,2.79999995231628,18.7999992370605,44,52.4487058039013
"446",207,2024-01-31 19:00:00,28,8,136125,35.2000007629395,46185,92.6999969482422,2.79999995231628,18.7999992370605,44,52.4487058039013
"447",207,2024-02-29 19:00:00,34,14,136125,35.2000007629395,46185,92.6999969482422,2.79999995231628,18.7999992370605,44,52.4487058039013
"448",207,2024-03-31 20:00:00,38,17,136125,35.2000007629395,46185,92.6999969482422,2.79999995231628,18.7999992370605,44,52.4487058039013
"449",207,2024-04-30 20:00:00,28,8,136125,35.2000007629395,46185,92.6999969482422,2.79999995231628,18.7999992370605,44,52.4487058039013
"450",207,2024-05-31 20:00:00,32,11,136125,35.2000007629395,46185,92.6999969482422,2.79999995231628,18.7999992370605,44,52.4487058039013
"451",207,2024-06-30 20:00:00,20,5,136125,35.2000007629395,46185,92.6999969482422,2.79999995231628,18.7999992370605,44,52.4487058039013
"452",207,2024-07-31 20:00:00,33,18,136125,35.2000007629395,46185,92.6999969482422,2.79999995231628,18.7999992370605,44,52.4487058039013
"453",207,2024-08-31 20:00:00,14,6,136125,35.2000007629395,46185,92.6999969482422,2.79999995231628,18.7999992370605,44,52.4487058039013
"454",207,2024-09-30 20:00:00,2,1,136125,35.2000007629395,46185,92.6999969482422,2.79999995231628,18.7999992370605,44,52.4487058039013
"455",207,2024-10-31 20:00:00,20,5,136125,35.2000007629395,46185,92.6999969482422,2.79999995231628,18.7999992370605,44,52.4487058039013
"456",207,2024-11-30 19:00:00,47,20,136125,35.2000007629395,46185,92.6999969482422,2.79999995231628,18.7999992370605,44,52.4487058039013
"457",208,2022-12-31 19:00:00,92,45,105777,40.9000015258789,75226,63.0999984741211,1.20000004768372,44.2000007629395,30.3999996185303,80.4819795093169
"458",208,2023-01-31 19:00:00,90,43,105777,40.9000015258789,75226,63.0999984741211,1.20000004768372,44.2000007629395,30.3999996185303,80.4819795093169
"459",208,2023-02-28 19:00:00,69,34,105777,40.9000015258789,75226,63.0999984741211,1.20000004768372,44.2000007629395,30.3999996185303,80.4819795093169
"460",208,2023-03-31 20:00:00,26,18,105777,40.9000015258789,75226,63.0999984741211,1.20000004768372,44.2000007629395,30.3999996185303,80.4819795093169
"461",208,2023-04-30 20:00:00,38,11,105777,40.9000015258789,75226,63.0999984741211,1.20000004768372,44.2000007629395,30.3999996185303,80.4819795093169
"462",208,2023-05-31 20:00:00,88,31,105777,40.9000015258789,75226,63.0999984741211,1.20000004768372,44.2000007629395,30.3999996185303,80.4819795093169
"463",208,2023-06-30 20:00:00,31,16,105777,40.9000015258789,75226,63.0999984741211,1.20000004768372,44.2000007629395,30.3999996185303,80.4819795093169
"464",208,2023-07-31 20:00:00,31,20,105777,40.9000015258789,75226,63.0999984741211,1.20000004768372,44.2000007629395,30.3999996185303,80.4819795093169
"465",208,2023-08-31 20:00:00,29,8,105777,40.9000015258789,75226,63.0999984741211,1.20000004768372,44.2000007629395,30.3999996185303,80.4819795093169
"466",208,2023-09-30 20:00:00,36,18,105777,40.9000015258789,75226,63.0999984741211,1.20000004768372,44.2000007629395,30.3999996185303,80.4819795093169
"467",208,2023-10-31 20:00:00,19,10,105777,40.9000015258789,75226,63.0999984741211,1.20000004768372,44.2000007629395,30.3999996185303,80.4819795093169
"468",208,2023-11-30 19:00:00,49,28,105777,40.9000015258789,75226,63.0999984741211,1.20000004768372,44.2000007629395,30.3999996185303,80.4819795093169
"469",208,2023-12-31 19:00:00,89,47,105777,40.9000015258789,75226,63.0999984741211,1.20000004768372,44.2000007629395,30.3999996185303,80.4819795093169
"470",208,2024-01-31 19:00:00,77,37,105777,40.9000015258789,75226,63.0999984741211,1.20000004768372,44.2000007629395,30.3999996185303,80.4819795093169
"471",208,2024-02-29 19:00:00,65,30,105777,40.9000015258789,75226,63.0999984741211,1.20000004768372,44.2000007629395,30.3999996185303,80.4819795093169
"472",208,2024-03-31 20:00:00,82,44,105777,40.9000015258789,75226,63.0999984741211,1.20000004768372,44.2000007629395,30.3999996185303,80.4819795093169
"473",208,2024-04-30 20:00:00,47,18,105777,40.9000015258789,75226,63.0999984741211,1.20000004768372,44.2000007629395,30.3999996185303,80.4819795093169
"474",208,2024-05-31 20:00:00,74,40,105777,40.9000015258789,75226,63.0999984741211,1.20000004768372,44.2000007629395,30.3999996185303,80.4819795093169
"475",208,2024-06-30 20:00:00,19,10,105777,40.9000015258789,75226,63.0999984741211,1.20000004768372,44.2000007629395,30.3999996185303,80.4819795093169
"476",208,2024-07-31 20:00:00,50,17,105777,40.9000015258789,75226,63.0999984741211,1.20000004768372,44.2000007629395,30.3999996185303,80.4819795093169
"477",208,2024-08-31 20:00:00,29,8,105777,40.9000015258789,75226,63.0999984741211,1.20000004768372,44.2000007629395,30.3999996185303,80.4819795093169
"478",208,2024-09-30 20:00:00,36,15,105777,40.9000015258789,75226,63.0999984741211,1.20000004768372,44.2000007629395,30.3999996185303,80.4819795093169
"479",208,2024-10-31 20:00:00,34,23,105777,40.9000015258789,75226,63.0999984741211,1.20000004768372,44.2000007629395,30.3999996185303,80.4819795093169
"480",208,2024-11-30 19:00:00,86,42,105777,40.9000015258789,75226,63.0999984741211,1.20000004768372,44.2000007629395,30.3999996185303,80.4819795093169
"481",209,2022-12-31 19:00:00,34,13,170654,35.5,50178,77.6999969482422,3.20000004768372,20.2000007629395,33,110.178538429311
"482",209,2023-01-31 19:00:00,33,16,170654,35.5,50178,77.6999969482422,3.20000004768372,20.2000007629395,33,110.178538429311
"483",209,2023-02-28 19:00:00,39,17,170654,35.5,50178,77.6999969482422,3.20000004768372,20.2000007629395,33,110.178538429311
"484",209,2023-03-31 20:00:00,18,14,170654,35.5,50178,77.6999969482422,3.20000004768372,20.2000007629395,33,110.178538429311
"485",209,2023-04-30 20:00:00,19,13,170654,35.5,50178,77.6999969482422,3.20000004768372,20.2000007629395,33,110.178538429311
"486",209,2023-05-31 20:00:00,66,22,170654,35.5,50178,77.6999969482422,3.20000004768372,20.2000007629395,33,110.178538429311
"487",209,2023-06-30 20:00:00,17,11,170654,35.5,50178,77.6999969482422,3.20000004768372,20.2000007629395,33,110.178538429311
"488",209,2023-07-31 20:00:00,26,21,170654,35.5,50178,77.6999969482422,3.20000004768372,20.2000007629395,33,110.178538429311
"489",209,2023-08-31 20:00:00,11,4,170654,35.5,50178,77.6999969482422,3.20000004768372,20.2000007629395,33,110.178538429311
"490",209,2023-09-30 20:00:00,23,6,170654,35.5,50178,77.6999969482422,3.20000004768372,20.2000007629395,33,110.178538429311
"491",209,2023-10-31 20:00:00,22,9,170654,35.5,50178,77.6999969482422,3.20000004768372,20.2000007629395,33,110.178538429311
"492",209,2023-11-30 19:00:00,26,10,170654,35.5,50178,77.6999969482422,3.20000004768372,20.2000007629395,33,110.178538429311
"493",209,2023-12-31 19:00:00,23,10,170654,35.5,50178,77.6999969482422,3.20000004768372,20.2000007629395,33,110.178538429311
"494",209,2024-01-31 19:00:00,57,31,170654,35.5,50178,77.6999969482422,3.20000004768372,20.2000007629395,33,110.178538429311
"495",209,2024-02-29 19:00:00,45,26,170654,35.5,50178,77.6999969482422,3.20000004768372,20.2000007629395,33,110.178538429311
"496",209,2024-03-31 20:00:00,50,26,170654,35.5,50178,77.6999969482422,3.20000004768372,20.2000007629395,33,110.178538429311
"497",209,2024-04-30 20:00:00,35,15,170654,35.5,50178,77.6999969482422,3.20000004768372,20.2000007629395,33,110.178538429311
"498",209,2024-05-31 20:00:00,38,19,170654,35.5,50178,77.6999969482422,3.20000004768372,20.2000007629395,33,110.178538429311
"499",209,2024-06-30 20:00:00,19,10,170654,35.5,50178,77.6999969482422,3.20000004768372,20.2000007629395,33,110.178538429311
"500",209,2024-07-31 20:00:00,9,5,170654,35.5,50178,77.6999969482422,3.20000004768372,20.2000007629395,33,110.178538429311
"501",209,2024-08-31 20:00:00,17,6,170654,35.5,50178,77.6999969482422,3.20000004768372,20.2000007629395,33,110.178538429311
"502",209,2024-09-30 20:00:00,14,7,170654,35.5,50178,77.6999969482422,3.20000004768372,20.2000007629395,33,110.178538429311
"503",209,2024-10-31 20:00:00,23,9,170654,35.5,50178,77.6999969482422,3.20000004768372,20.2000007629395,33,110.178538429311
"504",209,2024-11-30 19:00:00,73,34,170654,35.5,50178,77.6999969482422,3.20000004768372,20.2000007629395,33,110.178538429311
"505",210,2022-12-31 19:00:00,58,32,128362,40.5,70292,55.0999984741211,1.70000004768372,28.1000003814697,25.2999992370605,160.033791720969
"506",210,2023-01-31 19:00:00,83,35,128362,40.5,70292,55.0999984741211,1.70000004768372,28.1000003814697,25.2999992370605,160.033791720969
"507",210,2023-02-28 19:00:00,101,47,128362,40.5,70292,55.0999984741211,1.70000004768372,28.1000003814697,25.2999992370605,160.033791720969
"508",210,2023-03-31 20:00:00,38,19,128362,40.5,70292,55.0999984741211,1.70000004768372,28.1000003814697,25.2999992370605,160.033791720969
"509",210,2023-04-30 20:00:00,45,23,128362,40.5,70292,55.0999984741211,1.70000004768372,28.1000003814697,25.2999992370605,160.033791720969
"510",210,2023-05-31 20:00:00,89,49,128362,40.5,70292,55.0999984741211,1.70000004768372,28.1000003814697,25.2999992370605,160.033791720969
"511",210,2023-06-30 20:00:00,12,9,128362,40.5,70292,55.0999984741211,1.70000004768372,28.1000003814697,25.2999992370605,160.033791720969
"512",210,2023-07-31 20:00:00,14,11,128362,40.5,70292,55.0999984741211,1.70000004768372,28.1000003814697,25.2999992370605,160.033791720969
"513",210,2023-08-31 20:00:00,24,15,128362,40.5,70292,55.0999984741211,1.70000004768372,28.1000003814697,25.2999992370605,160.033791720969
"514",210,2023-09-30 20:00:00,25,13,128362,40.5,70292,55.0999984741211,1.70000004768372,28.1000003814697,25.2999992370605,160.033791720969
"515",210,2023-10-31 20:00:00,24,15,128362,40.5,70292,55.0999984741211,1.70000004768372,28.1000003814697,25.2999992370605,160.033791720969
"516",210,2023-11-30 19:00:00,46,23,128362,40.5,70292,55.0999984741211,1.70000004768372,28.1000003814697,25.2999992370605,160.033791720969
"517",210,2023-12-31 19:00:00,57,27,128362,40.5,70292,55.0999984741211,1.70000004768372,28.1000003814697,25.2999992370605,160.033791720969
"518",210,2024-01-31 19:00:00,38,21,128362,40.5,70292,55.0999984741211,1.70000004768372,28.1000003814697,25.2999992370605,160.033791720969
"519",210,2024-02-29 19:00:00,60,37,128362,40.5,70292,55.0999984741211,1.70000004768372,28.1000003814697,25.2999992370605,160.033791720969
"520",210,2024-03-31 20:00:00,80,53,128362,40.5,70292,55.0999984741211,1.70000004768372,28.1000003814697,25.2999992370605,160.033791720969
"521",210,2024-04-30 20:00:00,77,47,128362,40.5,70292,55.0999984741211,1.70000004768372,28.1000003814697,25.2999992370605,160.033791720969
"522",210,2024-05-31 20:00:00,75,36,128362,40.5,70292,55.0999984741211,1.70000004768372,28.1000003814697,25.2999992370605,160.033791720969
"523",210,2024-06-30 20:00:00,41,24,128362,40.5,70292,55.0999984741211,1.70000004768372,28.1000003814697,25.2999992370605,160.033791720969
"524",210,2024-07-31 20:00:00,35,14,128362,40.5,70292,55.0999984741211,1.70000004768372,28.1000003814697,25.2999992370605,160.033791720969
"525",210,2024-08-31 20:00:00,40,19,128362,40.5,70292,55.0999984741211,1.70000004768372,28.1000003814697,25.2999992370605,160.033791720969
"526",210,2024-09-30 20:00:00,24,10,128362,40.5,70292,55.0999984741211,1.70000004768372,28.1000003814697,25.2999992370605,160.033791720969
"527",210,2024-10-31 20:00:00,16,10,128362,40.5,70292,55.0999984741211,1.70000004768372,28.1000003814697,25.2999992370605,160.033791720969
"528",210,2024-11-30 19:00:00,60,25,128362,40.5,70292,55.0999984741211,1.70000004768372,28.1000003814697,25.2999992370605,160.033791720969
"529",211,2022-12-31 19:00:00,26,13,113982,38.2999992370605,65063,69.8000030517578,3.70000004768372,27.8999996185303,32.9000015258789,95.150425749879
"530",211,2023-01-31 19:00:00,53,35,113982,38.2999992370605,65063,69.8000030517578,3.70000004768372,27.8999996185303,32.9000015258789,95.150425749879
"531",211,2023-02-28 19:00:00,27,14,113982,38.2999992370605,65063,69.8000030517578,3.70000004768372,27.8999996185303,32.9000015258789,95.150425749879
"532",211,2023-03-31 20:00:00,25,17,113982,38.2999992370605,65063,69.8000030517578,3.70000004768372,27.8999996185303,32.9000015258789,95.150425749879
"533",211,2023-04-30 20:00:00,41,13,113982,38.2999992370605,65063,69.8000030517578,3.70000004768372,27.8999996185303,32.9000015258789,95.150425749879
"534",211,2023-05-31 20:00:00,66,32,113982,38.2999992370605,65063,69.8000030517578,3.70000004768372,27.8999996185303,32.9000015258789,95.150425749879
"535",211,2023-06-30 20:00:00,28,9,113982,38.2999992370605,65063,69.8000030517578,3.70000004768372,27.8999996185303,32.9000015258789,95.150425749879
"536",211,2023-07-31 20:00:00,16,8,113982,38.2999992370605,65063,69.8000030517578,3.70000004768372,27.8999996185303,32.9000015258789,95.150425749879
"537",211,2023-08-31 20:00:00,23,12,113982,38.2999992370605,65063,69.8000030517578,3.70000004768372,27.8999996185303,32.9000015258789,95.150425749879
"538",211,2023-09-30 20:00:00,21,6,113982,38.2999992370605,65063,69.8000030517578,3.70000004768372,27.8999996185303,32.9000015258789,95.150425749879
"539",211,2023-10-31 20:00:00,8,4,113982,38.2999992370605,65063,69.8000030517578,3.70000004768372,27.8999996185303,32.9000015258789,95.150425749879
"540",211,2023-11-30 19:00:00,31,18,113982,38.2999992370605,65063,69.8000030517578,3.70000004768372,27.8999996185303,32.9000015258789,95.150425749879
"541",211,2023-12-31 19:00:00,64,32,113982,38.2999992370605,65063,69.8000030517578,3.70000004768372,27.8999996185303,32.9000015258789,95.150425749879
"542",211,2024-01-31 19:00:00,34,21,113982,38.2999992370605,65063,69.8000030517578,3.70000004768372,27.8999996185303,32.9000015258789,95.150425749879
"543",211,2024-02-29 19:00:00,45,20,113982,38.2999992370605,65063,69.8000030517578,3.70000004768372,27.8999996185303,32.9000015258789,95.150425749879
"544",211,2024-03-31 20:00:00,36,19,113982,38.2999992370605,65063,69.8000030517578,3.70000004768372,27.8999996185303,32.9000015258789,95.150425749879
"545",211,2024-04-30 20:00:00,46,20,113982,38.2999992370605,65063,69.8000030517578,3.70000004768372,27.8999996185303,32.9000015258789,95.150425749879
"546",211,2024-05-31 20:00:00,41,22,113982,38.2999992370605,65063,69.8000030517578,3.70000004768372,27.8999996185303,32.9000015258789,95.150425749879
"547",211,2024-06-30 20:00:00,26,15,113982,38.2999992370605,65063,69.8000030517578,3.70000004768372,27.8999996185303,32.9000015258789,95.150425749879
